,selling_price,make,model,year,seller_type,km_driven,fuel_type,transmission_type,mileage,engine,max_power,seats
17848,3.98,Toyota,Etios Liva V,9.0,Dealer,70866,Petrol,Manual,17.71,1197.0,78.9,5.0
17849,4.45,Maruti,Swift VDI,11.0,Individual,60000,Diesel,Manual,22.9,1248.0,74.0,5.0
17850,5.25,Skoda,Rapid 1.6 MPI AT Elegance Plus,12.0,Dealer,91000,Petrol,Automatic,14.3,1598.0,103.52,5.0
17851,11.25,Mercedes-Benz,C-Class 250 CDI Classic,12.0,Dealer,60000,Diesel,Automatic,15.8,2143.0,170.0,5.0
17852,12.0,Hyundai,Verna CRDi 1.6 AT SX Plus,6.0,Dealer,32000,Diesel,Automatic,22.0,1582.0,126.2,5.0
17853,7.0,Mahindra,XUV500 W6 2WD,10.0,Dealer,66746,Diesel,Manual,15.1,2179.0,140.0,7.0
17854,5.1,Maruti,Celerio ZXI MT BSIV,5.0,Individual,7000,Petrol,Manual,23.1,998.0,67.04,5.0
17855,3.85,Maruti,Swift VDI,12.0,Dealer,76000,Diesel,Manual,22.9,1248.0,74.0,5.0
17856,4.6,Maruti,Wagon R VXI Optional,6.0,Individual,13500,Petrol,Manual,20.51,998.0,67.04,5.0
17857,4.5,Nissan,Terrano XL 110 PS,10.0,Dealer,44000,Diesel,Manual,19.01,1461.0,108.5,5.0
17858,5.19,Mahindra,Scorpio EX,11.0,Dealer,71000,Diesel,Manual,14.0,2523.0,75.0,8.0
17859,3.5,Toyota,Etios Liva GD,12.0,Individual,46000,Diesel,Manual,23.59,1364.0,5.0,5.0
17860,3.0,Maruti,Alto 800 CNG LXI,7.0,Dealer,26000,CNG,Manual,33.44,796.0,40.3,4.0
17861,4.2,Mahindra,Bolero 2011-2019 SLX 2WD BSIII,11.0,Individual,110000,Diesel,Manual,15.96,2523.0,62.1,7.0
17862,1.1,Mahindra,Renault Logan 1.4 GLX,15.0,Dealer,59376,Petrol,Manual,15.7,1390.0,76.0,5.0
17863,3.5,Maruti,Swift Dzire VDI,12.0,Individual,61907,Diesel,Manual,23.4,1248.0,74.0,5.0
17864,2.55,Maruti,Swift VDI,13.0,Individual,150000,Diesel,Manual,22.9,1248.0,74.0,5.0
17865,27.9,Jaguar,XF 2.2 Litre Luxury,9.0,Dealer,50000,Diesel,Automatic,16.36,2179.0,187.7,5.0
17866,3.5,Maruti,Swift Dzire VDi,4.0,Dealer,76165,Diesel,Manual,19.3,1248.0,73.9,5.0
17867,8.85,Maruti,Vitara Brezza ZDi Plus Dual Tone,7.0,Dealer,53100,Diesel,Manual,24.3,1248.0,88.5,5.0
17868,2.6,Nissan,Micra XV CVT,10.0,Individual,70000,Petrol,Automatic,19.34,1198.0,76.0,5.0
17869,10.5,Hyundai,Venue SX Opt Diesel BSIV,5.0,Individual,20000,Diesel,Manual,23.7,1396.0,88.7,5.0
17870,3.75,Volkswagen,Vento Diesel Comfortline,12.0,Dealer,63000,Diesel,Manual,20.54,1598.0,103.6,5.0
17871,17.5,Kia,Seltos GTX Plus DCT,5.0,Individual,10000,Petrol,Automatic,16.8,1353.0,138.0,5.0
17872,11.5,Hyundai,Verna VTVT 1.6 SX Option,6.0,Individual,20000,Petrol,Manual,17.0,1591.0,121.3,5.0
17873,9.0,Honda,City i VTEC V,6.0,Dealer,31000,Petrol,Manual,17.4,1497.0,117.3,5.0
17874,5.9,Maruti,Swift ZDI BSIV,9.0,Individual,30000,Diesel,Manual,25.2,1248.0,74.0,5.0
17875,16.5,Toyota,Innova Crysta 2016-2020 2.4 ZX MT,7.0,Dealer,65000,Diesel,Manual,13.68,2393.0,147.51,7.0
17876,4.99,Hyundai,Grand i10 1.2 Kappa Magna BSIV,6.0,Dealer,13000,Petrol,Manual,18.9,1197.0,81.86,5.0
17877,17.5,Toyota,Innova Crysta 2016-2020 2.4 VX MT 8S BSIV,8.0,Individual,90000,Diesel,Manual,13.68,2393.0,147.8,8.0
17878,3.95,Hyundai,i10 Magna,11.0,Dealer,92000,Petrol,Manual,20.36,1197.0,78.9,5.0
17879,3.15,Ford,Fiesta Diesel Style,4.0,Dealer,79000,Diesel,Manual,23.5,1498.0,88.7,5.0
17880,1.0,Tata,Indica Vista Aqua 1.3 Quadrajet,14.0,Individual,70000,Diesel,Manual,18.0,1248.0,75.0,5.0
17881,2.95,Mahindra,Quanto C4,11.0,Individual,120000,Diesel,Manual,17.21,1493.0,100.0,7.0
17882,14.0,Tata,Hexa XMA,6.0,Dealer,44000,Diesel,Automatic,17.6,2179.0,153.86,7.0
17883,38.9,Skoda,Kodiaq 2.0 TDI Laurin Klement,5.0,Dealer,4000,Diesel,Automatic,16.25,1968.0,148.0,7.0
17884,8.25,Maruti,Ertiga VXI,6.0,Dealer,21000,Petrol,Manual,16.02,1373.0,93.7,7.0
17885,2.98,Renault,KWID RXT,7.0,Dealer,49000,Petrol,Manual,25.17,799.0,53.3,5.0
17886,3.15,Maruti,Ritz VXI,13.0,Dealer,52000,Petrol,Manual,21.1,1197.0,85.8,5.0
17887,17.45,BMW,5 Series 520d Luxury Line,11.0,Dealer,40500,Diesel,Automatic,18.12,1995.0,190.0,5.0
17888,4.1,Maruti,Celerio ZXI AT Optional,7.0,Individual,50000,Petrol,Automatic,23.1,998.0,67.04,5.0
17889,3.19,Volkswagen,Polo 2015-2019 1.0 MPI Trendline,12.0,Dealer,58000,Petrol,Manual,18.78,999.0,75.0,5.0
17890,6.16,Maruti,Ertiga VDI,9.0,Individual,120000,Diesel,Manual,20.77,1248.0,88.76,7.0
17891,10.25,Ford,Ecosport 2015-2021 1.5 Diesel Titanium,6.0,Dealer,39000,Diesel,Manual,21.7,1498.0,98.96,5.0
17892,2.3,Tata,Nano XTA,9.0,Individual,8000,Petrol,Automatic,21.9,624.0,37.48,4.0
17893,3.75,Ford,Figo Diesel ZXI,11.0,Dealer,45500,Diesel,Manual,20.0,1399.0,68.05,5.0
17894,0.65,Maruti,Alto LXi,18.0,Individual,72145,Petrol,Manual,19.7,796.0,46.3,5.0
17895,12.5,Toyota,Innova 2.5 G (Diesel) 7 Seater,9.0,Dealer,70000,Diesel,Manual,12.99,2494.0,100.0,7.0
17896,4.5,Maruti,Swift VXI,9.0,Dealer,38000,Petrol,Manual,21.21,1197.0,81.8,5.0
17897,6.35,Mahindra,Bolero 2011-2019 SLX,9.0,Individual,30000,Diesel,Manual,15.96,2523.0,62.1,7.0
17898,17.99,Toyota,Innova Crysta 2016-2020 2.4 GX MT 8 STR,6.0,Dealer,35311,Diesel,Manual,13.68,2393.0,147.51,8.0
17899,4.5,Maruti,Wagon R VXI Opt,8.0,Dealer,24000,Petrol,Manual,21.79,998.0,67.05,5.0
17900,4.95,Volkswagen,Ameo 1.2 MPI Comfortline Plus,7.0,Dealer,14000,Petrol,Manual,17.0,1198.0,73.75,5.0
17901,29.99,BMW,5 Series 520d M Sport,7.0,Dealer,18000,Diesel,Automatic,18.12,1995.0,190.0,5.0
17902,7.25,Honda,Jazz 1.2 V AT i VTEC Privilege,7.0,Individual,35000,Petrol,Automatic,19.0,1199.0,88.7,5.0
17903,14.0,Tata,Hexa XTA,6.0,Dealer,69000,Diesel,Automatic,17.6,2179.0,153.86,7.0
17904,18.5,Mercedes-Benz,GLA Class 200 d Sport,9.0,Dealer,55827,Diesel,Automatic,17.9,2143.0,136.0,5.0
17905,1.91,Maruti,Swift Dzire Tour LXI,10.0,Individual,110000,Petrol,Manual,19.0,1197.0,85.8,5.0
17906,3.8,Renault,KWID AMT RXL,7.0,Individual,60000,Petrol,Automatic,24.04,999.0,67.0,5.0
17907,3.74,Hyundai,i10 Sportz AT,11.0,Dealer,19000,Petrol,Automatic,16.95,1197.0,78.9,5.0
17908,10.75,Ford,Ecosport 2015-2021 1.5 Petrol Trend Plus AT BSIV,6.0,Dealer,11000,Petrol,Automatic,14.8,1497.0,121.36,5.0
17909,5.25,Mahindra,Scorpio VLX 2WD AIRBAG AT BSIV,13.0,Dealer,82000,Diesel,Manual,12.05,2179.0,120.0,8.0
17910,11.25,Ford,Ecosport 2015-2021 1.5 Petrol Titanium Plus AT BSIV,5.0,Dealer,19375,Petrol,Automatic,14.8,1497.0,121.36,5.0
17911,2.85,Maruti,Alto 800 LXI,9.0,Dealer,22000,Petrol,Manual,22.74,796.0,47.3,5.0
17912,6.51,Maruti,Ertiga VXI CNG,10.0,Dealer,62462,CNG,Manual,22.8,1373.0,80.9,7.0
17913,3.65,Maruti,Swift VDI BSIV,10.0,Individual,60000,Diesel,Manual,25.2,1248.0,74.0,5.0
17914,5.25,Volkswagen,Polo GT TSI,10.0,Dealer,62000,Petrol,Automatic,17.21,1197.0,103.6,5.0
17915,7.85,Honda,City 1.5 V MT,9.0,Dealer,31996,Petrol,Manual,17.0,1497.0,118.0,5.0
17916,6.0,Maruti,Swift VDI Optional,7.0,Individual,70000,Diesel,Manual,25.2,1248.0,74.0,5.0
17917,3.6,Hyundai,Grand i10 Sportz,10.0,Individual,50000,Petrol,Manual,18.9,1197.0,82.0,5.0
17918,3.18,Hyundai,EON Magna Plus,6.0,Individual,25000,Petrol,Manual,21.1,814.0,55.2,5.0
17919,5.1,Maruti,Swift LXI Option,9.0,Dealer,65000,Petrol,Manual,20.4,1197.0,81.8,5.0
17920,10.0,Tata,Nexon 1.5 Revotorq XZ Plus,6.0,Individual,36000,Diesel,Manual,21.5,1497.0,108.5,5.0
17921,2.15,Honda,Civic 1.8 V MT,14.0,Individual,110000,Petrol,Manual,14.8,1799.0,130.2,5.0
17922,5.7,Maruti,Swift VDI BSIV,8.0,Dealer,29123,Diesel,Manual,25.2,1248.0,74.0,5.0
17923,9.6,Hyundai,Verna CRDi 1.6 EX,6.0,Individual,35000,Diesel,Manual,22.0,1582.0,126.2,5.0
17924,4.2,Toyota,Corolla Altis GL,13.0,Dealer,65000,Petrol,Manual,14.53,1798.0,138.1,5.0
17925,4.25,Tata,Tiago 1.2 Revotron XZ,7.0,Individual,15000,Petrol,Manual,23.84,1199.0,84.0,5.0
17926,8.3,Hyundai,Sonata 2.4 GDi AT,10.0,Dealer,39000,Petrol,Automatic,12.37,2359.0,198.25,5.0
17927,6.25,Honda,City i DTec S,9.0,Dealer,71000,Diesel,Manual,26.0,1498.0,98.6,5.0
17928,8.9,Honda,CR-V 2.0 AT,11.0,Dealer,82000,Petrol,Automatic,13.1,1997.0,141.1,5.0
17929,2.9,Honda,Civic 1.8 V AT,16.0,Dealer,66000,Petrol,Automatic,12.9,1799.0,130.0,5.0
17930,2.65,Maruti,Ritz LXi,8.0,Individual,200000,Petrol,Manual,18.5,1197.0,85.8,5.0
17931,2.65,Chevrolet,Beat LT,13.0,Dealer,63300,Petrol,Manual,18.6,1199.0,79.4,5.0
17932,3.65,Maruti,Ritz LDi,12.0,Dealer,119345,Diesel,Manual,21.1,1248.0,73.9,5.0
17933,16.75,BMW,5 Series 525d Sedan,12.0,Dealer,72133,Diesel,Automatic,16.73,2993.0,218.0,5.0
17934,6.75,Volkswagen,Polo 1.2 MPI Comfortline,7.0,Dealer,55000,Petrol,Manual,16.2,1199.0,74.0,5.0
17935,7.6,Maruti,Baleno Zeta 1.3,6.0,Dealer,50000,Diesel,Manual,27.39,1248.0,74.0,5.0
17936,2.0,Maruti,Alto 800 LXI,10.0,Individual,30000,Petrol,Manual,22.74,796.0,47.3,5.0
17937,4.0,Tata,Tiago 1.05 Revotorq XZ,7.0,Dealer,51171,Diesel,Manual,27.28,1047.0,69.0,5.0
17938,4.2,Toyota,Etios Liva VX,9.0,Individual,35000,Petrol,Manual,17.71,1197.0,78.9,5.0
17939,2.5,Hyundai,EON D Lite,11.0,Dealer,70670,Petrol,Manual,21.1,814.0,55.2,5.0
17940,9.0,Maruti,Ciaz Delta 1.5,4.0,Individual,5000,Diesel,Manual,26.32,1498.0,93.87,5.0
17941,18.9,Audi,A4 30 TFSI Premium Plus,8.0,Dealer,30000,Petrol,Automatic,17.84,1395.0,147.51,5.0
17942,6.0,Hyundai,i20 Magna Plus BSIV,5.0,Individual,10000,Petrol,Manual,18.6,1197.0,81.86,5.0
17943,3.95,Maruti,Swift Dzire LDI,7.0,Dealer,75000,Diesel,Manual,28.4,1248.0,74.02,5.0
17944,9.5,Skoda,Rapid 1.6 MPI AT Ambition BSIV,5.0,Individual,20000,Petrol,Automatic,14.84,1598.0,103.2,5.0
17945,11.75,Mercedes-Benz,C-Class C 220 CDI Avantgarde,11.0,Dealer,60500,Diesel,Automatic,19.27,2143.0,170.0,5.0
17946,3.4,Honda,City 1.5 V MT Exclusive,14.0,Dealer,78000,Petrol,Manual,17.0,1497.0,118.0,5.0
17947,16.0,BMW,5 Series 520d,12.0,Individual,32000,Diesel,Automatic,18.48,1995.0,177.0,5.0
17948,5.85,Hyundai,i20 2015-2017 Magna 1.2,7.0,Individual,50000,Petrol,Manual,18.6,1197.0,81.83,5.0
17949,2.2,Hyundai,i10 Magna 1.2 iTech SE,14.0,Individual,25000,Petrol,Manual,20.36,1197.0,78.9,5.0
17950,11.5,Mahindra,Marazzo M4 8Str,6.0,Individual,25000,Diesel,Manual,17.3,1497.0,121.0,8.0
17951,9.5,Maruti,Vitara Brezza ZDi AMT,6.0,Dealer,34533,Diesel,Automatic,24.3,1248.0,88.5,5.0
17952,10.95,BMW,3 Series 320d Prestige,11.0,Dealer,46000,Diesel,Automatic,18.88,1995.0,184.0,5.0
17953,27.0,Audi,Q3 35 TDI Quattro Premium,8.0,Dealer,44247,Diesel,Automatic,15.73,1968.0,174.33,5.0
17954,4.25,Hyundai,i10 Sportz 1.1L,10.0,Dealer,45000,Petrol,Manual,19.81,1086.0,68.05,5.0
17955,5.5,Honda,Mobilio S i VTEC,8.0,Individual,90000,Petrol,Manual,17.3,1497.0,117.3,7.0
17956,6.35,Renault,Duster 110PS Diesel RxZ,10.0,Dealer,73000,Diesel,Manual,19.01,1461.0,108.45,5.0
17957,4.99,Maruti,Celerio ZDi,8.0,Dealer,71000,Diesel,Manual,27.62,793.0,47.0,5.0
17958,5.0,Maruti,Swift LXI,5.0,Individual,25000,Petrol,Manual,21.21,1197.0,81.8,5.0
17959,10.0,Skoda,Octavia Elegance 2.0 TDI AT,9.0,Dealer,61348,Diesel,Automatic,19.3,1968.0,141.0,5.0
17960,5.0,Honda,Amaze VX AT i-Vtech,11.0,Dealer,78000,Petrol,Automatic,15.5,1198.0,86.7,5.0
17961,11.5,Hyundai,Verna SX Opt,6.0,Dealer,33000,Petrol,Manual,17.7,1497.0,113.42,5.0
17962,7.0,Honda,WR-V Exclusive Petrol,7.0,Individual,80000,Petrol,Manual,17.5,1199.0,88.7,5.0
17963,5.5,Maruti,Swift Dzire VDI,10.0,Individual,40000,Diesel,Manual,23.4,1248.0,74.0,5.0
17964,9.3,Hyundai,Creta 1.6 VTVT SX Plus,7.0,Dealer,50000,Petrol,Manual,13.0,1591.0,121.3,5.0
17965,9.75,Volkswagen,Polo 2015-2019 GT TSI,5.0,Dealer,7121,Petrol,Automatic,17.21,1197.0,103.5,5.0
17966,8.0,Maruti,Ciaz ZDi Plus,9.0,Individual,40000,Diesel,Manual,26.21,1248.0,88.5,5.0
17967,20.25,Toyota,Innova Crysta 2016-2020 2.4 VX MT 8S BSIV,7.0,Individual,45000,Diesel,Manual,13.68,2393.0,147.8,8.0
17968,7.8,Maruti,Vitara Brezza VDi,8.0,Dealer,67000,Diesel,Manual,24.3,1248.0,88.5,5.0
17969,1.89,Chevrolet,Beat Diesel,11.0,Dealer,68785,Diesel,Manual,25.44,936.0,57.6,5.0
17970,1.1,Maruti,Wagon R LX,14.0,Dealer,65000,Petrol,Manual,18.9,998.0,67.1,5.0
17971,3.9,Hyundai,Verna 1.6 CRDI,13.0,Dealer,57501,Diesel,Manual,22.32,1582.0,126.3,5.0
17972,7.49,Toyota,Innova 2.5 VX 7 STR,12.0,Dealer,105000,Diesel,Manual,12.8,2494.0,102.0,7.0
17973,4.0,Volkswagen,Polo 1.5 TDI Comfortline,10.0,Individual,50000,Diesel,Manual,20.14,1498.0,88.8,5.0
17974,6.0,Mahindra,Bolero 2011-2019 ZLX,10.0,Individual,140000,Diesel,Manual,15.96,2523.0,62.1,7.0
17975,7.5,Hyundai,i20 1.2 Asta,7.0,Dealer,18000,Petrol,Manual,18.6,1197.0,81.83,5.0
17976,3.9,Mahindra,Bolero 2011-2019 SLX,11.0,Individual,65000,Diesel,Manual,15.96,2523.0,62.1,7.0
17977,2.72,Tata,Sumo Gold EX,11.0,Individual,160000,Diesel,Manual,15.3,2956.0,83.83,7.0
17978,5.3,Maruti,Swift Dzire VDI,8.0,Individual,60000,Diesel,Manual,26.59,1248.0,74.0,5.0
17979,3.6,Maruti,Swift LDI,12.0,Individual,120000,Diesel,Manual,22.9,1248.0,74.0,5.0
17980,6.9,Honda,City i DTEC VX,9.0,Individual,56000,Diesel,Manual,25.1,1498.0,98.6,5.0
17981,6.75,Hyundai,i20 Active 1.4 SX,9.0,Dealer,47000,Diesel,Manual,21.19,1396.0,88.73,5.0
17982,3.5,Hyundai,i10 Sportz 1.1L,8.0,Individual,40000,Petrol,Manual,19.81,1086.0,68.05,5.0
17983,3.75,Hyundai,i20 1.2 Magna,14.0,Dealer,64000,Petrol,Manual,18.5,1197.0,80.0,5.0
17984,6.0,Maruti,Swift VXI,5.0,Individual,5000,Petrol,Manual,21.21,1197.0,81.8,5.0
17985,2.55,Hyundai,EON D Lite Plus,12.0,Dealer,50169,Petrol,Manual,21.1,814.0,55.2,5.0
17986,9.95,BMW,3 Series 320d Sedan,12.0,Dealer,66000,Diesel,Automatic,16.07,1995.0,181.0,5.0
17987,8.0,Honda,City i VTEC CVT SV,9.0,Individual,20000,Petrol,Automatic,18.0,1497.0,117.3,5.0
17988,3.39,Honda,Brio S MT,9.0,Dealer,50000,Petrol,Manual,19.4,1198.0,86.8,5.0
17989,11.99,Hyundai,Venue SX Plus Turbo DCT BSIV,5.0,Dealer,21000,Petrol,Automatic,18.15,998.0,118.35,5.0
17990,2.35,Nissan,Micra XL,12.0,Dealer,75000,Petrol,Manual,18.06,1198.0,75.0,5.0
17991,9.0,Toyota,Corolla Altis 1.8 G CVT,7.0,Individual,25000,Petrol,Automatic,14.28,1798.0,138.03,5.0
17992,11.35,Mahindra,XUV500 W10 2WD,8.0,Individual,35000,Diesel,Manual,16.0,2179.0,140.0,7.0
17993,5.9,Volkswagen,Vento 1.6 Highline BSIV,11.0,Dealer,49000,Petrol,Manual,16.09,1598.0,103.2,5.0
17994,1.1,Chevrolet,Aveo U-VA 1.2 LS,15.0,Individual,174000,Petrol,Manual,15.26,1150.0,74.9,5.0
17995,24.5,Mercedes-Benz,S-Class S 350 CDI,12.0,Dealer,58000,Diesel,Automatic,13.5,2987.0,254.79,5.0
17996,8.6,Ford,Ecosport 2015-2021 1.5 Petrol Titanium BSIV,6.0,Individual,40000,Petrol,Manual,17.0,1497.0,121.31,5.0
17997,1.5,Chevrolet,Beat Diesel LT,12.0,Individual,53000,Diesel,Manual,25.44,936.0,57.6,5.0
17998,4.75,Maruti,Celerio ZXI AT,7.0,Dealer,28960,Petrol,Automatic,23.1,998.0,67.04,5.0
17999,3.5,Volkswagen,Vento Petrol Highline,11.0,Individual,80000,Petrol,Manual,15.04,1598.0,103.6,5.0
18000,9.5,Maruti,Vitara Brezza VDi,6.0,Individual,30000,Diesel,Manual,24.3,1248.0,88.5,5.0
18001,12.0,Hyundai,Creta 1.6 CRDi SX,6.0,Individual,50000,Diesel,Manual,19.67,1582.0,126.2,5.0
18002,12.85,Mahindra,XUV500 W10 1.99 mHawk,7.0,Dealer,51524,Diesel,Manual,16.0,1997.0,140.0,7.0
18003,5.0,Tata,Safari Storme EX,11.0,Individual,110000,Diesel,Manual,14.0,2179.0,138.1,7.0
18004,7.9,Maruti,Baleno Alpha 1.2,7.0,Individual,40000,Petrol,Manual,21.4,1197.0,83.1,5.0
18005,7.1,Maruti,Ciaz AT ZXi,7.0,Dealer,59000,Petrol,Automatic,19.12,1373.0,91.1,5.0
18006,6.75,Nissan,Terrano XL Plus 85 PS,8.0,Dealer,88694,Diesel,Manual,20.45,1461.0,83.8,5.0
18007,9.45,Ford,Ecosport 2015-2021 1.5 Petrol Titanium BSIV,6.0,Dealer,22506,Petrol,Manual,17.0,1497.0,121.31,5.0
18008,7.25,Hyundai,Verna 1.6 SX VTVT,8.0,Dealer,40125,Petrol,Manual,17.01,1591.0,121.3,5.0
18009,4.45,Honda,Brio S MT,10.0,Dealer,59000,Petrol,Manual,19.4,1198.0,86.8,5.0
18010,4.5,Hyundai,Grand i10 1.2 Kappa Asta,6.0,Individual,35000,Petrol,Manual,18.9,1197.0,81.86,5.0
18011,4.6,Hyundai,Santro Sportz BSIV,5.0,Individual,10000,Petrol,Manual,20.3,1086.0,68.0,5.0
18012,6.0,Honda,City 1.5 V AT,14.0,Individual,25000,Petrol,Automatic,16.8,1497.0,118.0,5.0
18013,7.5,Maruti,Swift Dzire AMT ZDI,7.0,Dealer,79224,Diesel,Automatic,28.4,1248.0,74.02,5.0
18014,1.3,Tata,Indica LX BSIII,8.0,Individual,157000,Diesel,Manual,25.0,1405.0,69.0,5.0
18015,6.49,Hyundai,Grand i10 1.2 Kappa Sportz AT,6.0,Dealer,15918,Petrol,Automatic,18.9,1197.0,81.86,5.0
18016,6.25,Hyundai,Verna 1.6 CRDi SX,9.0,Dealer,80730,Diesel,Manual,23.9,1582.0,126.2,5.0
18017,4.0,Skoda,Rapid 1.6 TDI PRESTIGE,11.0,Individual,70000,Diesel,Manual,20.5,1598.0,103.6,5.0
18018,4.45,Ford,Figo Diesel Titanium,9.0,Dealer,67362,Diesel,Manual,20.0,1399.0,68.05,5.0
18019,2.0,Volkswagen,Vento Diesel Highline,13.0,Individual,145000,Diesel,Manual,20.54,1598.0,103.6,5.0
18020,3.75,Honda,Brio S Option MT,12.0,Dealer,30000,Petrol,Manual,18.4,1198.0,86.8,5.0
18021,4.5,Hyundai,i20 1.4 CRDi Asta,12.0,Individual,113000,Diesel,Manual,23.0,1396.0,90.0,5.0
18022,9.0,Mahindra,Scorpio 1.99 S10,9.0,Individual,110000,Diesel,Manual,15.4,1997.0,120.0,7.0
18023,3.85,Renault,KWID Climber 1.0 MT,7.0,Dealer,12000,Petrol,Manual,23.01,999.0,67.0,5.0
18024,3.45,Ford,Figo Diesel EXI,11.0,Dealer,51000,Diesel,Manual,20.0,1399.0,68.0,5.0
18025,2.99,Maruti,Alto 800 CNG LXI,6.0,Trustmark Dealer,31243,CNG,Manual,33.44,796.0,40.3,4.0
18026,7.0,Hyundai,i20 Sportz IVT,4.0,Individual,20000,Petrol,Automatic,19.65,1197.0,86.8,5.0
18027,26.5,Volkswagen,Tiguan 2.0 TDI Highline,7.0,Dealer,25000,Diesel,Automatic,16.65,1968.0,141.0,5.0
18028,5.3,Maruti,Swift Dzire ZXI,9.0,Individual,35000,Petrol,Manual,20.85,1197.0,83.14,5.0
18029,1.85,Hyundai,i10 Magna 1.1,14.0,Dealer,70000,Petrol,Manual,19.81,1086.0,68.05,5.0
18030,5.8,Maruti,Swift VXI,6.0,Individual,18000,Petrol,Manual,22.0,1197.0,81.8,5.0
18031,5.45,Tata,Tiago 1.2 Revotron XZ,6.0,Dealer,35505,Petrol,Manual,23.84,1199.0,84.0,5.0
18032,23.99,Mercedes-Benz,C-Class C 220 CDI Avantgarde,9.0,Dealer,38000,Diesel,Automatic,19.27,2143.0,170.0,5.0
18033,7.0,Hyundai,i20 2015-2017 Asta Option 1.4 CRDi,8.0,Individual,60000,Diesel,Manual,22.54,1396.0,88.73,5.0
18034,14.0,Toyota,Innova 2.5 ZX Diesel 7 Seater BSIII,9.0,Individual,160000,Diesel,Manual,12.99,2494.0,100.6,7.0
18035,1.35,Maruti,Alto LX,14.0,Individual,70000,Petrol,Manual,19.7,796.0,46.3,5.0
18036,5.89,Honda,Mobilio V i VTEC,8.0,Trustmark Dealer,64984,Petrol,Manual,17.3,1497.0,117.3,7.0
18037,2.3,Maruti,Alto K10 LXI,12.0,Individual,90000,Petrol,Manual,20.92,998.0,67.1,5.0
18038,0.7,Tata,Nano Cx BSIV,12.0,Individual,25000,Petrol,Manual,25.4,624.0,37.48,4.0
18039,1.75,Maruti,Alto LXi,18.0,Dealer,56000,Petrol,Manual,19.7,796.0,46.3,5.0
18040,8.25,Mahindra,XUV500 W8 2WD,11.0,Dealer,95000,Diesel,Manual,15.1,2179.0,140.0,7.0
18041,3.2,Hyundai,Grand i10 CRDi Sportz,10.0,Individual,46000,Diesel,Manual,24.0,1120.0,70.0,5.0
18042,7.5,Maruti,Swift Dzire AMT ZXI,7.0,Individual,90000,Petrol,Automatic,21.21,1197.0,81.8,5.0
18043,2.7,Datsun,RediGO AMT 1.0 T Option,6.0,Dealer,18628,Petrol,Automatic,22.5,999.0,67.0,5.0
18044,12.0,Hyundai,Verna CRDi 1.6 AT SX Plus,6.0,Individual,30000,Diesel,Automatic,22.0,1582.0,126.2,5.0
18045,2.25,Tata,Sumo GX,15.0,Individual,60000,Diesel,Manual,14.4,2179.0,120.0,7.0
18046,1.5,Tata,Indigo GLX,14.0,Dealer,75000,Petrol,Manual,15.64,1193.0,64.1,5.0
18047,8.25,Mahindra,Thar CRDe,8.0,Dealer,5000,Diesel,Manual,16.55,2498.0,105.0,6.0
18048,3.95,Honda,Amaze S i-Dtech,9.0,Dealer,92707,Diesel,Manual,25.8,1498.0,98.6,5.0
18049,4.25,Ford,Ecosport 1.5 DV5 MT Trend,10.0,Dealer,78000,Diesel,Manual,22.7,1498.0,89.84,5.0
18050,8.5,Mahindra,Thar CRDe,6.0,Individual,40000,Diesel,Manual,16.55,2498.0,105.0,6.0
18051,2.0,Mahindra,Renault Logan 1.4 GLX Petrol,14.0,Individual,5000,Petrol,Manual,15.7,1390.0,75.0,5.0
18052,6.5,Honda,Amaze SX i-VTEC,5.0,Dealer,15787,Petrol,Manual,18.0,1198.0,86.7,5.0
18053,6.25,Maruti,Ertiga VXI CNG,9.0,Dealer,68532,CNG,Manual,22.8,1373.0,80.9,7.0
18054,5.91,Honda,City i-DTEC V,10.0,Dealer,56664,Diesel,Manual,25.6,1498.0,97.9,5.0
18055,1.65,Hyundai,EON Magna Plus,12.0,Individual,10000,Petrol,Manual,21.1,814.0,55.2,5.0
18056,2.05,Maruti,Ritz LDi,11.0,Individual,100000,Diesel,Manual,23.2,1248.0,73.94,5.0
18057,36.5,Toyota,Fortuner 2016-2021 2.8 2WD AT,4.0,Dealer,29000,Diesel,Automatic,12.9,2755.0,174.5,7.0
18058,12.5,Mahindra,XUV500 R W10 FWD,7.0,Dealer,112000,Diesel,Manual,16.0,2179.0,140.0,7.0
18059,5.5,Renault,Duster 110PS Diesel RxL,10.0,Individual,179000,Diesel,Manual,19.01,1461.0,108.45,5.0
18060,1.0,Maruti,Alto LX,18.0,Individual,70000,Petrol,Manual,19.7,796.0,46.3,5.0
18061,1.5,Fiat,Grande Punto EVO 1.2 Active,14.0,Dealer,30000,Petrol,Manual,15.8,1172.0,67.1,5.0
18062,22.0,Toyota,Innova Crysta 2016-2020 2.4 ZX MT,5.0,Dealer,31000,Diesel,Manual,13.68,2393.0,147.51,7.0
18063,2.85,Ford,Figo Diesel EXI,10.0,Dealer,67700,Diesel,Manual,20.0,1399.0,68.05,5.0
18064,5.0,Nissan,Terrano XL 110 PS,10.0,Dealer,69200,Diesel,Manual,19.01,1461.0,108.5,5.0
18065,1.68,Tata,Sumo LX,15.0,Individual,120000,Diesel,Manual,14.4,2179.0,120.0,8.0
18066,1.35,Tata,Nano XT,8.0,Dealer,25000,Petrol,Manual,23.9,624.0,37.48,4.0
